Group,Words
3575,exercentes excercentes
3576,distribuere distribueret
3577,simplingham semplingham simplingeham simpringham
3578,consulendo consulendos
3579,uigilantia uigilantiam
3580,administrandum administrandam
3581,condempnauit condemnauit
3582,quarumcunque quorumcunque quarumcumque quaruncunque
3583,hauekestune hauecestune heuekestune
3584,infangenethef infangenetef infangenetheof infangenetief infangenethof
3585,miskenninge miskeninge
3586,consequuntur consequantur consequentur consequntur
3587,perpetuamque perpetuaque perpetuasque
3588,abundanter habundanter
3589,perquirenda perquirendam perquirendo perquirendas perquirende
3590,wirecestrie wirecestria wirecestre wiricestrie cirecestrie uirecestrie
3591,constituunt constituant constituent
3592,aduersantium aduersancium
3593,construxise construxisem
3594,honorabilem honorabile honorabiles
3595,deseruiendo deseruiendi deseruienda
3596,promouendis promouendus promouendi promouendas promouendos
3597,disponendas disponenda disponendam disponendis
3598,celebrarent celebraret celebrauent celebrarunt
3599,euerwicscira euerwicsira
3600,disposuerunt disposuerint disposuerant
3601,constanciensi constanciensis constantiensi
3602,expectabunt expectabant
3603,cubicularii cubiculario
3604,concordauerunt concordauerint concordauerent
3605,antiquiores antiquioris antiquiorem
3606,infractura infracturam infracturas
3607,transfretauit transfretaui transfretabit
3608,qualescunque qualescumque qualemcunque qualiscunque qualecunque
3609,uictoriosisimo uictoriosisimi uictoriosisime
3610,clarendonam clarendunam clarendoniam
3611,saresberia saresberiam
3612,requiruntur requirantur requirentur
3613,afirmabant atfirmabant
3614,leoministria leoministriam leoministrie leomenistria leomiinistria
3615,arcidiaconibus arcidiaconicus
3616,uoluntario uoluntarios
3617,imperatrice imperatricem imperatrici
3618,diminuerint diminuerit diminuerunt
3619,constabulo conestabulo
3620,adquisitionem adquisitione acquisitionem adquisitiones adquisitionum
3621,conseruaturum conseruatorum
3622,superscripta superscriptas superscriptam superscripti
3623,portmaneit portmanheit
3624,fridesuide fridesxuide
3625,disceserit disceserint
3626,conscriptione conscriptionem conscripcione
3627,consecrati consecratio consecratis
3628,disensionem disensiones disensione dimensionem disensionum dissensionem disentionem
3629,rieualensi rieualensis
3630,discusione discusionem discusiones
3631,contineantur continentur contineatur continebantur
3632,reseruabitur preseruabitur
3633,sumonitionis sumonitiones submonitionis
3634,subscribitur subscribatur subscribetur
3635,ricemundia ricemundiam
3636,suficiencia suficientia suficienciam sufficiencia
3637,fincingefeld fincingfeld
3638,condonauerunt condonaverunt
3639,guarentizabimus garentizabimus guarantizabimus
3640,fulcardimonte fulcardimontem
3641,aministratione administratione aministrationem anministratione
3642,siluestrum siluestrium
3643,apertinenciis pertinenciis
3644,impenduntur impendantur
3645,determinant determinat determinent determinante
3646,usurpauerat usurpauerit usurpauerant
3647,bridlintona bridlingtona bridelintona bridlinton bredlintona
3648,exhortatione exhortationem exhortationes exortatione
3649,sepenominati sepenominato sepenominata sepenominatis
3650,subueniendo subveniendo
3651,instituerat instituerant institueret instituerit instituebat
3652,knaresburg knaresburga knaresburgh
3653,ierosolimis iherosolimis ierosolimit hierosolimis
3654,excomunicauit excomunicaui
3655,procederent procederet
3656,detinentur detineantur
3657,insistentes insistente
3658,ierosolimitanum hierosolimitanum ierosolimitanam ierosolimitarum iherosolimitanum
3659,computabimus computauimus
3660,conuerterint conuerterent conuerterunt
3661,nobiliacensis nobiliacenses nobiliacensi
3662,querebantur querebatur uerebantur
3663,presumpserunt presumpserint presumpserant presumserunt
3664,acquisitionibus adquisitionibus
3665,insuficientie insuficientia insuficienti
3666,ramesiensem rameseiensem remesiensem
3667,consecrauimus consecrabimus consecravimus
3668,sweinestorp sueinestorp
3669,reciperemus reciperimus
3670,herbergagio herbergagii herberagio herbernagio hebergagio herbetgagio herberguagio herbegagio
3671,promouenda promouendas
3672,stapelbrige stapelbrigg stapelbrig stapilbrige stapelbrigge
3673,licesfeldensi licefeldensi licesfeldensis licesfeldens
3674,plantationis plantationes plantationi
3675,operabuntur operabantur
3676,suportabunt suportarunt
3677,westburhunt westburhunta hestburhunt estburhunt
3678,experientia experientiam experientie experentia experiencia
3679,conuenisemus conueniremus conueniemus
3680,suplicantibus supplicantibus
3681,implacitare implacitari implacitaret
3682,asportabunt asportabant adportabunt asportarunt
3683,dispensariis dispensarius dispensarii dispensaris
3684,faucumberg faucumberge
3685,procuratis procurantis procurastis
3686,concordant concordante
3687,fulmodestun fulmodeston
3688,subministret subministrat subministrent
3689,producendos producendo producendis
3690,expendendos expendendas expendendis
3691,acedentibus cedentibus acidentibus asedentibus
3692,ministretur ministrentur ministratur
3693,ueteriponte ueteripont uetriponte
3694,beuerlacensem beuerlacense beuerlacenses
3695,subtraxise substraxise subtraxiset
3696,exequentur exsequentur
3697,aisiamento haisiamento
3698,satisfecerimus satisfeceremus
3699,defentione defentionem
3700,incomoditates incomoditate
3701,impediemus impediremus
3702,imutabiliter immutabiliter
3703,concesionum concesionem confesionum concesionus
3704,infringatur infringantur
3705,dimidiabunt diuidiabunt
3706,defendenda defendendam defendendas
3707,adnicilatur adniciletur adnicilatum adnihilatur adnicilantur
3708,excipiuntur excipiantur exipiuntur
3709,alienabimus alienauimus
3710,compeletur compelentur
3711,arcidiaconalem arcidiaconale arcidiaconales
3712,procesisent procesiset
3713,perpetrati perpetratis
3714,construendis construendi construendas construendos construendes contruendis
3715,adquieuimus adquiesimus
3716,destinauimus destinabimus
3717,suplicastis puplicastis suplicantis
3718,destitutione restitutione destitutionem
3719,resignarunt resignabunt resignarent
3720,lancelinus lanscelinus
3721,submisionis submisiones submisioni
3722,singilatim singillatim
3723,laborandum elaborandum
3724,impetratarum impetraturum
3725,kiboldestrete kibaldestrete kiboldestret kiboldestrate
3726,subiciendo subiiciendo subiciendos
3727,denunciationis renunciationis
3728,subsequitur subsequntur subsequatur
3729,dinoscatur dinoscantur disnoscatur
3730,carectarius caretarius carectariis carectarium carectarios
3731,conquerenti conquerente conquerendi conquerentis conquirenti
3732,celmesford celmersford celmeseford
3733,gropecuntelane gropekuntelane
3734,impetrarunt impetrabunt inpetrarunt
3735,comunicent communicent
3736,crescentes acrescentes
3737,obiciendis obiiciendis
3738,interdicentes interdicente
3739,frankelano franckelano
3740,benignisime benignissime benignisima benignisimo
3741,presentasent presentaset presentarent
3742,circumspectum circumspectam circumapectum
3743,astringimur astringemur astringamur astringimus
3744,wiltesirie wiltescirie
3745,scaldeston scaldestona
3746,transmitendum transmitendam
3747,comparenti comparentis
3748,extrinsecus extrinsecos extrinsecis
3749,deliberentur deliberetur
3750,resiliente resilientem
3751,carectario carectarios
3752,compromisarii compromisariis compromisario conpromisarii
3753,insuficientem insuficientes
3754,impetrandum impetrandam
3755,nidingworte nidingwort
3756,matutinalem matutinale matutinales
3757,proferendam proferendum promerendam proferenda preferendam proferendas
3758,deseruientes deseruientem deseruiente deseruientis
3759,eucaristiam eucaristia eukaristiam
3760,superpositum superapositum
3761,brailisford brailesford
3762,concordato concordatos
3763,apruamenta aprouamenta apruiamenta
3764,postulationis postulationi postulationes
3765,continuatione continuationem
3766,procuranda procurandam
3767,sacerdotalem sacerdotale
3768,cirograpatis cirograpati cirografatis cirografpatis cirograpatas
3769,frankelain fraunkelain
3770,negligencia negligentia negligenciam negligencie necligencia necgligencia negligencias
3771,iniunxerit iniunxerint
3772,legauerint alegauerint
3773,beniuolencia beniuolentia beniuolenciam beniuolencie beneuolencia
3774,exercendum excercendum
3775,equitaturis equitaturas
3776,retinebimus detinebimus
3777,contentionum contentionem conuentionum contentiosum
3778,obseruatis obseruantis
3779,confirmatorium confirmatorum confirmatoriam
3780,inductionem inductionum
3781,sturminstr sturministr stourminstr sturminster
3782,camberlein caumberlein
3783,excludatur excludantur
3784,detinuerint retinuerint detinuerunt detinuerit detenuerint
3785,discordarent discordaret
3786,conspicimus conspicuimus
3787,prosequatur prosequamur prosequantur prosequitur prosequntur prosequetur
3788,consueuisent consueuiset
3789,spoliationis spoliationes
3790,habitaturis habitaturi habitaturus
3791,compescendam compescendum conpescendam
3792,desisterent desisteret resisterent desisterint
3793,grangiarius grangiariis
3794,parlamentum parliamentum
3795,uenderetur uenderentur
3796,uulnerauerunt uulnerauerant
3797,arbitratorum arbitratorem
3798,sepeliretur sepelietur sepelirentur
3799,subterfirmaui subterfirmari
3800,sanctonensis xanctonensis sanctonensi santonensis
3801,laudauerat laudauerant
3802,domnomartino domomartino donomartino damnomartino
3803,florentius florentinus
3804,bituricensem bituricense
3805,iherosolimitana ierosolimitana iherosolimitani iherosolimitane iherosolimitano iherosolimitanam iherosolimitanas
3806,iesucristi ihesucristi
3807,calumniabar calumpniabar calumniabat calumniabor
3808,poscentibus pascentibus
3809,lascurensis lascurensi lacurensis
3810,condeminam condeminiam
3811,resurectionem resurectione rexurectionem resurrectionem
3812,cresonesart cresunesart
3813,castrocensurii castrocensorii castrocensurio castricensurii
3814,berengaria berengariam
3815,iuliacensis iuliacenses iuliacensi
3816,barbariacum barberiacum
3817,gastinensis gastinensi uastinensis wastinensis
3818,morabotinos morabotinis morabitinos morabatinos
3819,prefectura prefecturam
3820,suplicauerunt suplicauerint
3821,augmentauit augmentaui
3822,corbiniensis coruiniensis corbiniensi
3823,comutauimus conmutauimus computauimus
3824,acquirerent acquireret adquirerent acquirerint
3825,hostalarius hostelarius hostalarium
3826,arcambaudus arcembaudus arcimbaudus arcambaldus ercambaudus arcambaudum
3827,garentizare garantizare warentizare guarentizare garentisare garendizare
3828,urgentibus surgentibus
3829,fontemblaaudi fontemblaudi fontembleaudi fontemblaaldi fontembliaudi
3830,uermentone uermentonem
3831,marigniaco marcigniaco martigniaco marligniaco
3832,percipietur percipientur percipiatur percipitur
3833,legauerunt alegauerunt
3834,meledunensis meldunensis meludunensis meledunensi
3835,quitauerat quitauerant quictauerat
3836,abonamento aboonamento
3837,comparandos comparando comparandis comparandas
3838,porprisiam pourprisiam
3839,uicesimoquarto uigesimoquarto
3840,uilemeintrie uilameintrie
3841,uicesimonono uigesimonono
3842,iuriditioni iuridictioni iurisditioni iuriditione iuriditionis
3843,sententiamus sentenciamus
3844,procuraturum procuratorum procuraturam
3845,tricesimonono trigesimonono
3846,admortificamus amortificamus
3847,transferimus transferemus transferamus
3848,flauigniacensem flauiniacensem flauigniacenses
3849,curialitates curialitate curialitatem
3850,presoragii presoragiis
3851,dominaturis dominatoris
3852,brokeneberge brokeneberga brokineberge
3853,bisceoprice biscoprice biseoprice
3854,dispensationis dispensationi dispensationes
3855,excommunicatus excomunicatus excommunicatum excommunicamus
3856,ethilberhtus ethelberhtus ethilberchtus ethilberhctus
3857,anathematum anatematum
3858,determinari determinare determinati determinaui
3859,hibaldestowe hibaudestowe
3860,forisfacturis forisfacturas forisfactures forisfacturi
3861,erkenuualdo erkenuualdi
3862,ignorancia ignoranciam
3863,tributarios tributariis tributario tributarias
3864,septentrionalem septemtrionalem
3865,profitetur profiteatur profitentur
3866,maldumesburg meldumesburg maldubesburg
3867,potestatum protestatum
3868,comparanda comparandas comparandam
3869,momentaneis momentanei
3870,certissimis certissimos certissimi
3871,possessoribus postsessoribus
3872,possederat possederant
3873,clementissimi clementissimo clementissima clementisimi
3874,monasteriali monasterialis monasteriale
3875,possidebat possidebant
3876,ethilheard ethilhearde ethilheardi
3877,designatur designantur
3878,peccatoribus pecatoribus
3879,declaratur declarantur
3880,spiritalis spiritualis spiritalius
3881,concedebat concedebant
3882,vicissitudo uicissitudo
3883,beornheard beornheardi beornheardo
3884,probabilibus provabilibus probabilius
3885,glastoniensem glastoniense
3886,glorificetur glorificatur
3887,beneficentie beneficentia beneficientie
3888,expeditionum expeditionem expedicionum
3889,maldubiensi maldubiensis maldubiense
3890,exigebatur exigebantur
3891,ienberhtus ienbeorhtus
3892,erogatione erogationem
3893,dcclxxiiii dcclxxviiii dcclxxxiiii dccclxxiiii
3894,brittannia brittannica brittanniam
3895,completionem complectionem
3896,temtaverit temptaverit
3897,confitentibus confidentibus
3898,croylandensi croylandense croylandensis croilandensi
3899,dcccxxiiii dccclxxiiii dccccxxiiii
3900,paganorumque paganarumque
3901,concessionem concesionem concessione concestionem concensionem
3902,generationem uenerationem generatione generationes
3903,biscopstole bisceopstole biscopstol
3904,middelsexan middelseaxan middilsexan middelsexon middelsexen
3905,solempnitas solemnitas
3906,quiescentis quiescentes quiescenti
3907,conglutinata conglutinati
